name,runway,time,city,money,brand
高尔夫(进口) 2011款 2.0T R,5.00,2012,温州,18.80,大众
高尔夫 2016款 1.4TSI 自动豪华型,1.14,2016,哈尔滨,11.80,大众
途观 2013款 1.8TSI 手自一体 前驱 舒适版,1.81,2014,深圳,16.90,大众
帕萨特 2007款 领驭 2.0L MFI自动标准型,8.86,2008,武汉,3.80,大众
途观 2010款 菁英版 2.0TSI 手自一体 4MOTION,7.12,2010,郑州,11.12,大众
朗行 2014款 1.4T DSG 运动版,2.01,2015,中山,12.79,大众
帕萨特 2013款 1.8T 双离合 尊荣版,5.02,2012,呼和浩特,14.20,大众
帕萨特 2007款 领驭 1.8T 自动豪华型,9.00,2008,南京,4.23,大众
途安 2011款 1.4 TSI自动5座 智雅版,4.00,2012,昆明,9.66,大众
朗逸 2015款 1.6L 自动 舒适版,2.00,2016,泉州,9.68,大众
朗行 2013款 1.6L 自动 风尚版,2.00,2013,上海,7.58,大众
POLO 2008款 劲取 1.4L 自动雅致版,7.50,2008,济南,2.98,大众
速腾 2012款 1.4T 手动 豪华型,3.80,2013,武汉,7.98,大众
桑塔纳 2013款 1.4L 手动 风尚版,3.52,2014,郑州,4.90,大众
帕萨特 2016款 330TSI DSG御尊版,1.00,2016,上海,19.33,大众
甲壳虫 2007款 新甲壳虫1.8T AT,8.00,2007,沈阳,6.38,大众
POLO 2011款 1.6L 手动 致尚版,5.19,2011,石家庄,4.60,大众
桑塔纳 2006款 3000 2.0L 自动豪华型,9.60,2006,临沂,1.90,大众
甲壳虫 2014款 1.2 TSI 时尚型,2.60,2014,成都,12.80,大众
朗逸 2013款 经典款 1.4TSI DSG 舒适版,3.80,2014,武汉,8.58,大众
POLO 2012款 Cross 1.6L 手自一体,3.83,2013,太原,7.38,大众
途观 2016款 300TSI 手自一体 两驱 舒适版,1.50,2016,保定,18.30,大众
捷达 2008款 CiF—P 伙伴,5.90,2009,太原,2.60,大众
高尔夫 2015款 1.4TSI 自动舒适型,1.51,2015,成都,9.98,大众
尚酷 2015款 2.0TSI 豪华版,1.50,2016,郑州,20.60,大众
捷达 2013款 1.4L 手动时尚型,3.50,2013,合肥,4.85,大众
尚酷 2013款 1.4 TSI GTS,3.50,2013,郑州,13.30,大众
宝来 2017款 1.6L 手动 时尚版,0.08,2018,成都,9.18,大众
途昂 2017款 380TSI 四驱 豪华版,0.10,2018,西安,38.80,大众
朗逸 2017款 1.6L 手自一体 风尚版,0.60,2017,石家庄,9.90,大众
朗逸 2011款 1.6L 自动品轩版,3.07,2011,上海,6.10,大众
朗行 2013款 1.6L 自动 豪华版,3.00,2014,郑州,8.28,大众
朗逸 2014款 1.6L 手自一体 运动版,3.00,2014,泉州,8.50,大众
朗逸 2013款 经典款 1.4TSI DSG 舒适版,2.80,2014,南宁,9.58,大众
帕萨特 2001款 1.8T 手动,11.00,2002,昆明,1.50,大众
POLO 2009款 劲情 1.6 手动Sporty,5.82,2010,成都,4.80,大众
POLO 2011款 1.4L 自动 致尚版,5.00,2011,郑州,4.60,大众
途安 2011款 1.4 TSI自动5座 智雅版,4.00,2012,哈尔滨,9.38,大众
速腾 2012款 1.6L 手动 时尚型,3.00,2014,泉州,7.80,大众
宝来 2012款 1.6L 手动 时尚型,4.00,2012,北京,8.50,大众
POLO 2016款 1.6L 自动 舒适版,1.80,2016,成都,5.70,大众
POLO 2007款 Cross 1.6 AT,6.10,2009,佛山,4.68,大众
帕萨特 2011款 V6 3.0L DSG 旗舰版,5.34,2012,北京,12.60,大众
高尔夫 2016款 1.4TSI 双离合 旗舰版,1.00,2016,沈阳,12.98,大众
桑塔纳 2009款 志俊 1.8MT 汽油＋CNG双燃料型,5.00,2010,宁波,3.28,大众
速腾 2015款 1.6L 手自一体 舒适型,2.00,2015,银川,10.50,大众
POLO 2009款 劲情 1.6 自动风尚版,6.78,2009,北京,4.80,大众
POLO 2013款 1.4L 手动 风尚版,2.90,2014,郑州,4.90,大众
宝来 2013款 1.6L 自动 时尚型,3.47,2014,乌鲁木齐,9.00,大众
高尔夫 2017款 280TSI 双离合 R-Line 百万辆纪念...,0.88,2017,成都,12.18,大众
捷达 2015款 1.6L 手动舒适型,2.20,2015,福州,7.18,大众
速腾 2017款 1.6L 手自一体 舒适版,0.95,2016,常州,12.38,大众
迈腾 2017款 380TSI 双离合 豪华版,1.00,2017,无锡,21.80,大众
朗逸 2015款 1.6L 自动 豪华版,1.00,2017,武汉,10.58,大众
帕萨特 2016款 330TSI DSG御尊版,1.30,2016,唐山,20.80,大众
朗逸 2011款 2.0L 自动品悠版,6.50,2010,常州,6.78,大众
迈腾 2016款 1.8T 手自一体 智享舒适型,1.60,2016,郑州,16.50,大众
POLO 2013款 1.4L 手动 风尚版,3.63,2013,柳州,4.88,大众
高尔夫 2016款 1.4TSI 自动豪华型,1.10,2016,济南,13.30,大众
途观 2016款 330TSI 手自一体 四驱 豪华版,0.56,2017,绵阳,23.80,大众
捷达 2012款 前卫,11.70,2012,济南,4.30,大众
迈腾 2013款 1.8T 手自一体 豪华型,9.40,2013,珠海,14.98,大众
宝来 2013款 1.6L 自动 舒适型,7.10,2015,中山,8.98,大众
捷达 2008款 CiF—P 伙伴,17.80,2010,绵阳,1.60,大众
高尔夫 2012款 1.4T 自动舒适型,6.00,2014,福州,8.98,大众
途观 2012款 1.8TSI 手自一体 前驱 风尚版,12.80,2012,长沙,11.98,大众
帕萨特 2014款 1.8T 双离合 尊雅版,6.30,2015,贵阳,15.48,大众
宝来 2008款 1.6L 手动时尚型,16.30,2009,沈阳,4.50,大众
迈腾 2017款 330TSI 双离合 豪华版,3.04,2016,保定,18.88,大众
凌渡 2015款 1.4T DSG 280TSI 舒适版,5.80,2015,乌鲁木齐,13.60,大众
POLO 2016款 1.4L 手动 风尚版,1.87,2017,兰州,6.98,大众
途观 2016款 300TSI 手自一体 两驱 舒适版,4.60,2016,西安,17.20,大众
高尔夫 2016款 1.4TSI 25周年纪念版,4.00,2016,深圳,12.28,大众
凌渡 2017款 280TSI 双离合 舒适版,3.31,2016,石家庄,13.90,大众
迈腾 2013款 1.8T 手自一体 豪华型,8.81,2014,中山,14.68,大众
凌渡 2015款 1.4T MT 230TSI 风尚版,4.70,2015,合肥,9.78,大众
POLO 2013款 1.4L 手动 风尚版,5.74,2015,西宁,4.60,大众
迈腾 2012款 1.8T 手自一体 豪华型,11.60,2013,南京,13.68,大众
捷达 2005款 CIX 1.6L 手动伙伴,22.11,2007,乌鲁木齐,1.60,大众
途锐 2017款 3.0 TSI 拓野版,4.00,2016,东莞,52.80,大众
凌渡 2015款 1.8T DSG 330TSI 豪华版,5.38,2015,石家庄,15.30,大众
迈腾 2013款 2.0T 手自一体 豪华型,6.67,2014,无锡,15.98,大众
凯路威 2015款 2.0TSI 舒适 四驱版,7.46,2015,郑州,26.90,大众
大众CC 2015款 1.8T 双离合 豪华型,4.22,2016,南京,20.88,大众
迈腾 2018款 380TSI 双离合 豪华版,1.20,2017,泰州,22.18,大众
朗行 2015款 1.6L 手自一体  风尚版,5.00,2016,南京,8.90,大众
宝来 2006款 1.6L手动时尚型TL,21.15,2007,银川,2.98,大众
途观 2015款 1.8TSI 手自一体 两驱 豪华版,6.00,2015,青岛,18.58,大众
凌渡 2015款 1.8T DSG 330TSI 舒适版,7.12,2015,上海,13.98,大众
凌渡 2015款 1.8T DSG 330TSI 豪华版,6.24,2015,常州,14.80,大众
高尔夫 2016款 1.4TSI 自动豪华型,3.90,2016,哈尔滨,12.68,大众
POLO 2016款 1.4L 手动 风尚版,5.00,2016,西安,6.30,大众
途观 2016款 300TSI 手自一体 两驱 豪华版,4.30,2016,佛山,17.98,大众
帕萨特 2015款 1.8T 双离合 30周年纪念版,7.60,2015,上海,16.00,大众
捷达 2005款 捷达伙伴,26.90,2006,珠海,2.10,大众
帕萨特 2016款 330TSI DSG尊荣版,2.56,2017,北京,18.50,大众
迈腾 2013款 1.8T 手自一体 领先型,10.00,2013,石家庄,14.60,大众
高尔夫 2015款 1.6L 手动时尚型,5.82,2016,成都,9.68,大众
迈腾 2015款 2.0T 手自一体 旗舰型,6.75,2015,厦门,17.98,大众
捷达 2013款 1.6L 自动时尚型,4.50,2014,福州,5.88,大众
凌渡 2015款 1.8T DSG 330TSI 豪华版,7.80,2015,大连,15.50,大众
凌渡 2015款 1.4T DSG 280TSI 舒适版,3.40,2016,福州,13.99,大众
高尔夫 2014款 1.4TSI 自动豪华型,9.79,2014,深圳,11.18,大众
桑塔纳 2003款 1.8GLI 手动基本型,30.30,2004,西宁,1.20,大众
朗逸 2017款 1.6L 手自一体 舒适版,2.00,2017,西安,12.50,大众
凌渡 2015款 1.4T DSG 230TSI 风尚版,6.00,2015,石家庄,12.30,大众
迈腾 2013款 1.8T 手自一体 豪华型,7.50,2014,东莞,15.50,大众
凌渡 2015款 1.4T DSG 230TSI 风尚版,4.10,2016,苏州,12.68,大众
途昂 2017款 330TSI 两驱 旗舰版,0.52,2018,郑州,36.58,大众
迈腾 2015款 1.8T 手自一体 领先型,9.40,2014,珠海,14.98,大众
宝来 2011款 1.6L 手动 舒适型,18.42,2010,乌鲁木齐,4.60,大众
帕萨特 2015款 1.8T 双离合 御尊版,7.61,2015,天津,14.20,大众
甲壳虫 2013款 1.2 TSI 舒适型,2.00,2014,郑州,14.50,大众
帕萨特 2016款 330TSI DSG尊荣版,1.60,2016,郑州,14.80,大众
朗行 2013款 1.6L 自动 风尚版,1.40,2015,临沂,9.00,大众
朗逸 2011款 1.6L 手动品悠版,5.17,2012,南宁,5.90,大众
速腾 2015款 1.6L 手自一体 舒适型,2.00,2015,淄博,9.58,大众
POLO 2016款 1.6L 自动 豪华版,0.50,2017,温州,8.86,大众
迈腾 2009款 1.8 TSI DSG手自一体豪华型,8.70,2008,石家庄,5.90,大众
尚酷 2011款 1.4 TSI 舒适版,5.10,2012,福州,11.88,大众
甲壳虫 2014款 1.2 TSI 时尚型,1.00,2014,郑州,14.16,大众
高尔夫 2016款 1.6L 自动时尚型,1.60,2016,成都,9.96,大众
POLO 2016款 1.6L 自动 舒适版,1.60,2016,西安,8.40,大众
宝来 2011款 1.6L 手动 舒适型,6.00,2011,郑州,4.88,大众
POLO 2014款 1.4L 手动 舒适版,1.20,2016,镇江,6.28,大众
宝来 2015款 质惠版 1.6L 自动舒适型,1.20,2016,镇江,9.90,大众
高尔夫(进口) 2016款 旅行版 1.4TIS 舒适版,1.60,2015,成都,17.98,大众
POLO 2008款 劲取 1.6L 手动雅致版,7.56,2009,昆明,3.98,大众
POLO 2013款 1.4L 手动 风尚版,3.00,2012,泉州,4.48,大众
捷达 2013款 1.6L 自动豪华型,3.60,2014,泉州,6.98,大众
捷达 2013款 1.6L 手动时尚型,3.89,2013,石家庄,5.30,大众
高尔夫 2012款 1.4T 自动舒适型,2.66,2013,哈尔滨,9.38,大众
帕萨特 2005款 领驭 1.8T 手动豪华型,9.61,2007,合肥,3.60,大众
帕萨特 2016款 380TSI DSG至尊版,1.90,2016,郑州,20.60,大众
POLO 2011款 1.6L 手动 致尚版,5.80,2011,重庆,4.38,大众
朗逸 2013款 经典款 1.6L 手自一体 风尚版,2.79,2015,济南,9.20,大众
高尔夫 2014款 1.6L 自动舒适型,2.20,2015,福州,9.60,大众
POLO 2014款 1.4L 手动 风尚版,3.00,2014,郑州,5.28,大众
POLO 2011款 1.6L 自动 致酷版,3.50,2011,上海,5.30,大众
朗逸 2008款 1.6L手动品悠版,4.90,2010,兰州,5.30,大众
途观L 2017款 380TSI 双离合 四驱 至尊旗舰版,0.40,2017,杭州,28.80,大众
宝来 2011款 1.4T 自动 豪华型,4.01,2010,泉州,6.80,大众
宝来 2016款 1.6L 手自一体舒适型,0.40,2017,深圳,9.80,大众
甲壳虫 2009款 敞篷 2.0顶配,8.00,2008,昆明,9.10,大众
宝来 2017款 1.6L 手自一体 豪华版,1.10,2017,西安,11.05,大众
大众CC 2010款 2.0T 豪华型,4.70,2011,宁波,12.60,大众
高尔夫 2012款 1.4T 自动舒适型,5.00,2012,成都,7.99,大众
朗逸 2011款 1.6L 手动品悠版,5.93,2011,合肥,4.98,大众
POLO 2009款 劲情 1.4L 自动舒尚版,4.01,2010,上海,4.35,大众
大众CC 2015款 1.8T 双离合 豪华型,2.47,2015,苏州,18.80,大众
桑塔纳 2006款 3000 超越者 1.8手动导入型,9.80,2006,临沂,1.80,大众
高尔夫 2010款 1.4T 手动舒适型,7.00,2010,湖州,6.60,大众
朗逸 2011款 1.6L 自动品轩版,3.70,2011,西安,6.60,大众
高尔夫 2016款 1.4TSI 手动舒适型,1.30,2016,西安,11.80,大众
宝来 2018款 230TSI 双离合 舒适版,0.04,2018,泉州,10.68,大众
POLO 2012款 Cross 1.6L 手自一体,3.00,2012,郑州,6.98,大众
宝来 2006款 1.6L自动豪华型HL,9.00,2008,沈阳,3.60,大众
POLO 2014款 1.6L 自动 舒适版,2.00,2014,济南,6.90,大众
迈腾 2007款 2.0 手动标准型,9.01,2008,济南,5.50,大众
帕萨特 2011款 1.8T AT尊荣版,5.30,2011,苏州,11.60,大众
帕萨特 2013款 1.8T 双离合 御尊版,1.36,2013,苏州,12.78,大众
高尔夫 2014款 1.6L 自动时尚型,3.50,2014,武汉,8.80,大众
迈腾 2011款 2.0TSI DSG豪华型,5.61,2011,太原,8.20,大众
蔚揽 2016款 380TSI 四驱拓行版,1.00,2017,福州,27.96,大众
高尔夫 2010款 GTI 舒适版,9.90,2010,西安,10.98,大众
桑塔纳 2013款 1.6L 自动 舒适版,5.00,2014,银川,6.00,大众
捷达 2004款 CIF 手动基本型,15.13,2005,银川,1.80,大众
途观 2010款 菁英版 1.8TSI 手自一体两驱版,8.80,2011,包头,12.00,大众
途观 2012款 1.8TSI 手自一体 前驱 菁英版,6.15,2013,上海,13.90,大众
帕萨特 2013款 1.8T 双离合 御尊版,5.63,2013,上海,12.80,大众
途观 2010款 菁英版 1.8TSI 手自一体 4MOTION,8.00,2011,佛山,13.98,大众
帕萨特 2011款 1.8T 自动 Flagship 至尊版,6.30,2013,西安,15.30,大众
朗行 2015款 1.4T 双离合 舒适版,2.00,2016,贵阳,13.80,大众
帕萨特 2011款 V6 3.0L DSG 旗舰尊享版,7.05,2012,上海,15.50,大众
帕萨特 2011款 1.8T 自动 comfortline 尊荣版,7.00,2012,佛山,13.38,大众
朗逸 2011款 1.6L 自动品悠版,9.96,2010,上海,5.50,大众
迈腾 2016款 1.8TSI 手自一体 智享领先型,2.00,2016,衡水,17.80,大众
途观 2010款 1.8TSI 手自一体 前驱 风尚版,9.66,2010,上海,10.98,大众
迈腾 2017款 330TSI 双离合 豪华版,0.86,2017,西安,20.58,大众
迈特威 2011款 2.0TSI 双离合 豪华版,2.40,2016,上海,37.80,大众
途观 2016款 300TSI 手自一体 四驱 豪华版,3.00,2016,东莞,22.18,大众
途观 2010款 1.8TSI 手自一体 前驱 风尚版,9.80,2010,石家庄,10.90,大众
途观 2012款 1.8TSI 手自一体 前驱 风尚版,9.20,2011,西安,10.98,大众
途观 2017款 300TSI 手自一体 两驱 丝绸之路...,1.00,2017,石家庄,17.60,大众
途观 2010款 菁英版 1.8TSI 手自一体两驱版,9.83,2010,上海,11.40,大众
迈腾 2012款 1.8T 手自一体 豪华型,7.62,2012,上海,11.90,大众
速腾 2012款 1.4T 手动 豪华型,6.80,2013,沈阳,7.98,大众
帕萨特 2009款 领驭 1.8T 自动尊仕型,10.69,2010,上海,7.68,大众
朗逸 2015款 1.4T DSG 230TSI  舒适版,2.00,2016,南京,10.80,大众
速腾 2011款 1.6L 自动 舒适型,8.37,2012,呼和浩特,6.60,大众
宝来 2014款 1.6L 自动 舒适型,5.11,2014,呼和浩特,7.90,大众
朗行 2013款 1.6L 自动 风尚版,4.17,2015,合肥,8.18,大众
捷达 2012款 伙伴,8.20,2012,哈尔滨,3.58,大众
Tiguan 2009款 2.0 TSI 豪华版,12.00,2009,北京,11.20,大众
大众CC 2011款 1.8T 豪华型,9.50,2011,昆明,13.60,大众
夏朗 2014款 2.0L TSI 标配型,6.00,2013,北京,18.28,大众
Tiguan 2009款 2.0 TSI 豪华版,9.80,2011,沈阳,12.00,大众
桑塔纳 2015款 1.6L 自动 舒适版,2.78,2016,南京,7.40,大众
大众CC 2015款 2.0T 双离合 至尊型,4.60,2015,成都,19.80,大众
迈腾 2015款 2.0T 手自一体 豪华型,2.62,2016,西安,18.62,大众
帕萨特 2014款 1.8T 双离合 御尊版,5.90,2014,郑州,14.98,大众
途观 2010款 菁英版 1.8TSI 手自一体 4MOTION,10.00,2011,东莞,13.20,大众
迈腾 2013款 1.8T 手自一体 尊贵型,6.20,2013,兰州,14.58,大众
速腾 2011款 1.6L 手动 特别版,11.00,2010,绍兴,4.68,大众
甲壳虫 2014款 1.4 TSI 豪华型,3.40,2015,济宁,16.30,大众
途观 2012款 2.0TSI 手自一体 四驱 旗舰版,8.30,2012,佛山,16.38,大众
帕萨特 2013款 1.8T 双离合 尊荣版,7.00,2013,上海,12.88,大众
速腾 2012款 1.4T 双离合 豪华型,7.60,2012,南京,9.38,大众
POLO 2014款 1.6L 自动 舒适版,6.10,2014,南宁,6.90,大众
捷达 2013款 1.6L 手动时尚型,6.33,2013,天津,5.70,大众
途观 2012款 1.8TSI 手动 前驱 进享版,7.30,2013,南京,12.30,大众
帕萨特 2013款 1.4TSI DSG 蓝驱版,7.00,2013,南昌,11.68,大众
迈腾 2012款 1.8TSI DSG 尊贵型,8.50,2012,长春,13.88,大众
尚酷 2013款 1.4 TSI GTS,5.60,2014,南京,13.98,大众
高尔夫 2012款 1.6L 自动 舒适型,7.00,2013,南京,8.58,大众
帕萨特 2013款 2.0T 双离合 御尊版,7.80,2013,南京,14.50,大众
宝来 2012款 1.6L 自动 舒适型,8.51,2012,成都,6.30,大众
宝来 2006款 1.6L自动豪华型HL,16.40,2006,大连,3.80,大众
速腾 2009款 1.6L/2V 自动 舒适型,11.01,2010,长春,5.90,大众
桑塔纳 2006款 1.8手动豪华型,16.90,2006,柳州,1.48,大众
途锐 2007款 V8 TOP,12.80,2008,深圳,19.80,大众
桑塔纳 2016款 1.6L 手动 舒适版,3.30,2016,太原,6.50,大众
帕萨特 2013款 1.8T 双离合 御尊版,7.31,2013,常州,13.80,大众
大众CC 2012款 3.0 V6 FSI 双离合,6.50,2013,重庆,17.88,大众
大众CC 2011款 2.0T 至尊型,9.72,2012,成都,15.88,大众
高尔夫(进口) 2011款 旅行版 1.4 Variant 1...,9.09,2012,上海,11.98,大众
途观L 2017款 380TSI 双离合 四驱 至尊旗舰版,1.90,2017,合肥,29.57,大众
速腾 2012款 1.6L 手自一体 舒适型,7.80,2013,沈阳,8.90,大众
速腾 2014款 1.6L 手自一体 舒适型,5.00,2014,银川,9.65,大众
迈腾 2012款 2.0T 手自一体 尊贵型,9.38,2011,呼和浩特,13.00,大众
捷达 2015款 质惠版 1.6L 手动舒适型,3.13,2016,太原,6.60,大众
捷达 2016款 1.6L 自动 25周年纪念版,2.09,2017,大连,7.38,大众
帕萨特 2011款 2.0T 自动 Flagship 至尊版,9.89,2012,深圳,13.50,大众
途观 2012款 1.8TSI 手自一体 前驱 风尚版,8.79,2012,天津,11.50,大众
POLO 2013款 1.6L 自动 舒适版,7.30,2013,西安,6.25,大众
宝来 2017款 1.6L 手自一体 舒适版,1.40,2017,厦门,10.98,大众
宝来 2013款 1.6L 手动 时尚型,8.30,2013,成都,6.53,大众
高尔夫 2015款 1.2TSI 自动舒适型,3.69,2016,石家庄,11.80,大众
POLO 2011款 1.4L 手动 致尚版,9.38,2011,天津,4.48,大众
凌渡 2015款 1.4T DSG 280TSI 舒适版,3.70,2016,无锡,13.88,大众
帕萨特 2007款 领驭 1.8T 自动VIP NAVI版,14.03,2009,沈阳,5.98,大众
速腾 2014款 1.6L 手自一体  时尚型,4.77,2015,绵阳,10.38,大众
途安 2011款 1.4 TSI自动5座 智臻版,11.50,2011,南京,7.30,大众
桑塔纳 2013款 1.6L 自动 舒适版,5.60,2013,温州,5.68,大众
桑塔纳 2004款 3000 超越者 1.8自动舒适型,19.80,2004,重庆,1.68,大众
帕萨特 2015款 1.8T 双离合 30周年纪念版,5.20,2015,临沂,14.90,大众
速腾 2015款 1.6L 手自一体 舒适型,3.33,2016,南宁,12.68,大众
迈腾(进口) 2012款 旅行版 2.0T 舒适型,6.00,2014,沈阳,17.99,大众
帕萨特 2007款 领驭 1.8T手动豪华型,14.80,2009,临沂,5.50,大众
帕萨特 2015款 1.8T 双离合 尊荣版,4.80,2015,合肥,14.38,大众
朗逸 2017款 1.6L 手自一体 风尚版,2.00,2017,绵阳,9.28,大众
朗逸 2013款 1.6L 手动 舒适版,6.07,2014,无锡,7.10,大众
捷达 2013款 1.4L 手动舒适型,5.00,2014,哈尔滨,4.70,大众
帕萨特 2011款 2.0T 自动 Flagship 至尊版,9.00,2012,贵阳,12.98,大众
迈腾 2013款 2.0T 手自一体 豪华型,7.30,2013,合肥,15.00,大众
朗逸 2013款 1.6L 自动 风尚版,5.00,2014,南昌,7.50,大众
POLO 2011款 1.6L 自动 致酷版,10.70,2011,苏州,4.68,大众
帕萨特 2009款 领驭 2.0L MFI 手动尊享型,12.03,2009,西宁,6.80,大众
帕萨特 2014款 1.8T 双离合 御尊版,5.85,2014,常州,14.80,大众
途观 2012款 2.0TSI 手自一体 四驱 旗舰版,9.80,2012,苏州,14.50,大众
桑塔纳 2008款 志俊 1.8MT 舒适型,11.08,2011,乌鲁木齐,3.80,大众
夏朗 2012款 2.0L TSI 舒适型,8.40,2012,合肥,14.88,大众
迈腾 2012款 1.8T 手自一体 豪华型,9.39,2012,北京,13.80,大众
途观 2012款 1.8TSI 四驱 手自一体 风尚版,9.26,2012,石家庄,12.98,大众
凌渡 2015款 1.4T DSG 280TSI 舒适版,3.00,2016,石家庄,14.20,大众
捷达 2008款 ATF 1.6L 自动前卫,13.00,2009,哈尔滨,2.78,大众
迈腾 2016款 1.8TSI 手自一体 智享豪华型,2.10,2016,哈尔滨,16.80,大众
迈腾 2009款 1.8 TSI DSG手自一体豪华型,11.98,2010,银川,8.00,大众
宝来 2011款 1.6L 自动 时尚型,5.60,2010,哈尔滨,5.20,大众
POLO 2013款 1.6L 自动 舒适版,4.20,2012,深圳,5.98,大众
帕萨特 2011款 领驭 1.8T 自动尊品型,2.60,2012,珠海,12.80,大众
朗逸 2015款 1.6L 手动 风尚版,1.27,2016,太原,8.28,大众
POLO 2002款 1.4两厢手动舒适型,10.80,2003,合肥,0.68,大众
尚酷 2013款 2.0 TSI GTS,3.30,2013,成都,17.46,大众
高尔夫 2015款 1.4TSI 自动舒适型,1.80,2015,苏州,13.58,大众
高尔夫 2012款 1.6L 自动 舒适型,3.14,2014,太原,8.50,大众
迈腾 2012款 2.0T 手自一体 豪华型,3.00,2012,温州,13.98,大众
高尔夫 2004款 1.8L 自动舒适型,9.70,2005,辽源,2.00,大众
POLO 2013款 1.6L 自动 舒适版,3.80,2013,郑州,6.00,大众
甲壳虫 2013款 1.4 TSI 舒适型,3.80,2013,贵阳,13.60,大众
高尔夫 2016款 1.6L 自动舒适型,1.50,2016,南京,10.58,大众
高尔夫·嘉旅 2016款 230TSI 双离合 进取版,1.21,2016,深圳,13.80,大众
朗逸 2017款 1.6L 手自一体 舒适版,1.10,2016,泉州,9.88,大众
速腾 2014款 1.4T 双离合 时尚型,2.60,2014,武汉,9.28,大众
迈腾(进口) 2007款 3.2V6 4Motion尊贵型,8.00,2007,南京,9.20,大众
帕萨特 2016款 280TSI DSG尊荣版,0.06,2018,东莞,16.68,大众
高尔夫 2011款 1.6L 自动舒适型,5.54,2011,惠州,9.00,大众
捷达 2010款 伙伴,6.90,2010,哈尔滨,3.65,大众
捷达 2010款 伙伴,6.00,2011,唐山,3.68,大众
桑塔纳 2013款 1.6L 自动 舒适版,4.50,2013,太原,6.40,大众
高尔夫 2008款 1.6L 手动舒适型,8.00,2009,西安,3.50,大众
